1	0.357777
2	0.139931
3	0.087587
4	0.059652
5	0.042758
6	0.031552
7	0.023612
8	0.017738
9	0.013283
10	0.009568
11	0.006594
12	0.004384
13	0.002755
14	0.001598
15	0.000860
16	0.000459
17	0.000283
18	0.000197
19	0.000161
20	0.000033
21	0.000024
22	0.000011
23	0.000006
24	0.000003
25	0.000002
26	0.000001
27	0.000001
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
