2	 7.2760460336
3	 3.8240554262
4	 2.5884503670
5	 1.9923745901
6	 1.6410588665
7	 1.4070959868
8	 1.2386783051
9	 1.1108347079
10	 1.0099935700
11	 0.9281099937
12	 0.8600939364
13	 0.8025574174
14	 0.7531520159
15	 0.7101949492
16	 0.6724465624
17	 0.6389719841
18	 0.6090518741
19	 0.5821229928
20	 0.5577375345
21	 0.5355346268
22	 0.5152199331
23	 0.4965507798
24	 0.4793251297
25	 0.4633732840
26	 0.4485515531
27	 0.4347373701
28	 0.4218254756
29	 0.4097249083
30	 0.3983566104
31	 0.3876515036
32	 0.3775489329
33	 0.3679953970
34	 0.3589435060
35	 0.3503511204
36	 0.3421806342
37	 0.3343983759
38	 0.3269741040
39	 0.3198805808
40	 0.3130932098
41	 0.3065897254
42	 0.3003499273
43	 0.2943554511
44	 0.2885895689
45	 0.2830370170
46	 0.2776838443
47	 0.2725172800
48	 0.2675256170
49	 0.2626981086
50	 0.2580248773
51	 0.2534968337
52	 0.2491056037
53	 0.2448434643
54	 0.2407032853
55	 0.2366784770
56	 0.2327629435
57	 0.2289510404
58	 0.2252375361
59	 0.2216175775
60	 0.2180866584
61	 0.2146405909
62	 0.2112754794
63	 0.2079876971
64	 0.2047738641
65	 0.2016308282
66	 0.1985556463
67	 0.1955455685
68	 0.1925980228
69	 0.1897106012
70	 0.1868810474
71	 0.1841072450
72	 0.1813872070
73	 0.1787190658
74	 0.1761010647
75	 0.1735315493
76	 0.1710089600
77	 0.1685318253
78	 0.1660987550
79	 0.1637084347
80	 0.1613596201
81	 0.1590511322
82	 0.1567818527
83	 0.1545507196
84	 0.1523567232
85	 0.1501989029
86	 0.1480763437
87	 0.1459881728
88	 0.1439335573
89	 0.1419117011
90	 0.1399218428
91	 0.1379632534
92	 0.1360352341
93	 0.1341371144
94	 0.1322682506
95	 0.1304280237
96	 0.1286158384
97	 0.1268311212
98	 0.1250733193
99	 0.1233418996
100	 0.1216363473
101	 0.1199561648
102	 0.1183008710
103	 0.1166700002
104	 0.1150631013
105	 0.1134797372
106	 0.1119194836
107	 0.1103819290
108	 0.1088666734
109	 0.1073733282
110	 0.1059015155
111	 0.1044508674
112	 0.1030210257
113	 0.1016116417
114	 0.1002223751
115	 0.0988528944
116	 0.0975028759
117	 0.0961720038
118	 0.0948599695
119	 0.0935664717
120	 0.0922912157
121	 0.0910339136
122	 0.0897942834
123	 0.0885720495
124	 0.0873669421
125	 0.0861786967
126	 0.0850070546
127	 0.0838517622
128	 0.0827125708
